matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
bigcodebench,bigcodebench,BigCodeBench,gemini-3.1-pro-preview,terminus-2,0.36,,,,,,calibrated Pass@1,2026-04-22,https://bigcode-bench.github.io/results.json,no_model_match,direct,identity,True,metric_name_match,Use the average calibrated pass@1 across complete and instruct variants.
bigcodebench,bigcodebench,BigCodeBench,gemini-3.1-pro-preview,gemini-cli,0.411034,,,,,,calibrated Pass@1,2026-04-22,https://bigcode-bench.github.io/results.json,no_model_match,direct,identity,True,metric_name_match,Use the average calibrated pass@1 across complete and instruct variants.
bigcodebench,bigcodebench,BigCodeBench,gemini-3-flash-preview,terminus-2,0.366897,,,,,,calibrated Pass@1,2026-04-22,https://bigcode-bench.github.io/results.json,no_model_match,direct,identity,True,metric_name_match,Use the average calibrated pass@1 across complete and instruct variants.
bigcodebench,bigcodebench,BigCodeBench,gemini-3-flash-preview,gemini-cli,0.376552,,,,,,calibrated Pass@1,2026-04-22,https://bigcode-bench.github.io/results.json,no_model_match,direct,identity,True,metric_name_match,Use the average calibrated pass@1 across complete and instruct variants.
bixbench,bix_bench,BIX-Bench,gpt-5.4,terminus-2,0.288,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gpt-5.4,codex,0.408,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gpt-5-mini,terminus-2,0.192,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gpt-5-mini,codex,0.328,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gpt-5-nano,terminus-2,0.084,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gpt-5-nano,codex,0.08,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-haiku-4-5-20251001,terminus-2,0.172,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-haiku-4-5-20251001,claude-code,0.304,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-sonnet-4-6,terminus-2,0.308,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-sonnet-4-6,claude-code,0.368,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-opus-4-6,terminus-2,0.32,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,claude-opus-4-6,claude-code,0.396,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gemini-3.1-pro-preview,terminus-2,0.45,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gemini-3.1-pro-preview,gemini-cli,0.461,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gemini-3-flash-preview,terminus-2,0.376,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
bixbench,bix_bench,BIX-Bench,gemini-3-flash-preview,gemini-cli,0.403,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same 0-1 scale.
codepde,codepde,CodePDE,gpt-5.4,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gpt-5.4,codex,0.44,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gpt-5-mini,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gpt-5-mini,codex,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gpt-5-nano,terminus-2,0.28,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gpt-5-nano,codex,0.04,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-haiku-4-5-20251001,terminus-2,0.4,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-haiku-4-5-20251001,claude-code,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-sonnet-4-6,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-sonnet-4-6,claude-code,0.36,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-opus-4-6,terminus-2,0.6,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,claude-opus-4-6,claude-code,0.48,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gemini-3.1-pro-preview,terminus-2,0.24,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gemini-3.1-pro-preview,gemini-cli,0.16,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gemini-3-flash-preview,terminus-2,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
codepde,codepde,CodePDE,gemini-3-flash-preview,gemini-cli,0.28,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match,direct,identity,True,parity_experiment,"Use pass rate, not nRMSE; Harbor parity notes identify this as the comparable metric."
compilebench,compilebench,CompileBench,gpt-5.4,terminus-2,0.906667,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gpt-5.4,codex,1.0,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gpt-5-mini,terminus-2,0.52,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gpt-5-mini,codex,0.68,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gpt-5-nano,terminus-2,0.4,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gpt-5-nano,codex,0.2,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-haiku-4-5-20251001,terminus-2,0.813333,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-haiku-4-5-20251001,claude-code,0.846667,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-sonnet-4-6,terminus-2,0.853333,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-sonnet-4-6,claude-code,0.933333,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-opus-4-6,terminus-2,0.933333,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-opus-4-6,claude-code,0.96,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,terminus-2,0.92,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,gemini-cli,0.96,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3-flash-preview,terminus-2,0.96,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3-flash-preview,gemini-cli,1.0,,,,,,accuracy (pass@1),2026-04,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use pass@1; cost, time, and pass@3 are not Harbor-comparable."
crmarena,crmarena,CRMArena,gpt-5.4,terminus-2,0.264466,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5.4,codex,0.676422,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-mini,terminus-2,0.29583,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-mini,codex,0.34843,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-nano,terminus-2,0.158325,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-nano,codex,0.099625,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-haiku-4-5-20251001,terminus-2,0.418345,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-haiku-4-5-20251001,claude-code,0.564916,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-sonnet-4-6,terminus-2,0.322338,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-sonnet-4-6,claude-code,0.55453,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-opus-4-6,terminus-2,0.314472,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-opus-4-6,claude-code,0.578337,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gemini-3.1-pro-preview,terminus-2,0.319499,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gemini-3.1-pro-preview,gemini-cli,0.340318,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gemini-3-flash-preview,terminus-2,0.344054,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gemini-3-flash-preview,gemini-cli,0.408632,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crustbench,crust_bench,CRUST-Bench,gpt-5.4,terminus-2,0.918,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match,direct,identity,True,parity_experiment,"Use test pass@1 / resolved-rate equivalent, not build-rate or repair variants."
crustbench,crust_bench,CRUST-Bench,gpt-5.4,codex,0.982,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match,direct,identity,True,parity_experiment,"Use test pass@1 / resolved-rate equivalent, not build-rate or repair variants."
